session_id,timestamp,email,password,mouse_movements,time_to_submit,honeypot_filled,honeypot_total_length,keystrokes,focus_events,paste_events,email_length,password_length,cookies_enabled,is_attack,attack_type
session_001183,2026-01-27T22:59:33.952076,root,pass192,1,0.55,0,0,8,0,0,4,7,1,1,brute_force
session_001184,2026-01-24T22:59:33.952076,test@test.com`cat /etc/shadow`,`cat /etc/shadow`,1,0.63,0,0,15,2,1,30,17,1,1,command_injection
session_001185,2026-02-01T22:59:33.952076,'; DROP TABLE users--,,2,1.19,1,21,18,0,0,21,0,1,1,sql_injection
session_001186,2026-01-26T22:59:33.952076,..%2F..%2F..%2Fetc%2Fpasswd,test,0,0.2,0,0,27,0,1,27,4,1,1,path_traversal
session_001187,2026-01-14T22:59:33.952076,user1187@gmail.com,***,8,14.77,0,0,39,3,1,18,11,1,0,legitimate
session_001188,2026-01-19T22:59:33.952076,user1188@yahoo.com,***,32,14.15,0,0,34,10,0,18,8,1,0,legitimate
session_001189,2026-01-31T22:59:33.952076,user1189@outlook.com,***,30,2.93,0,0,42,9,0,20,12,1,0,legitimate
session_001190,2026-02-06T22:59:33.952076,user1190@yahoo.com,***,5,15.3,0,0,26,4,0,18,8,1,0,legitimate
session_001191,2026-01-31T22:59:33.952076,user1191@company.com,***,25,10.93,0,0,32,2,0,20,10,1,0,legitimate
session_001192,2026-02-08T22:59:33.952076,user1192@company.com,***,44,2.35,0,0,33,3,0,20,8,1,0,legitimate
session_001193,2026-01-27T22:59:33.952076,user1193@company.com,***,38,2.42,0,0,36,7,0,20,16,1,0,legitimate
session_001194,2026-02-05T22:59:33.952076,....//....//....//etc/passwd,test,1,0.68,0,0,28,0,1,28,4,1,1,path_traversal
session_001195,2026-02-02T22:59:33.952076,user1195@outlook.com,***,42,13.47,0,0,39,8,0,20,13,1,0,legitimate
session_001196,2026-01-15T22:59:33.952076,user1196@outlook.com,***,10,19.66,0,0,35,2,0,20,9,1,0,legitimate
session_001197,2026-01-28T22:59:33.952076,..%2F..%2F..%2Fetc%2Fpasswd,test,0,0.69,0,0,27,0,1,27,4,1,1,path_traversal
session_001198,2026-01-19T22:59:33.952076,user1198@company.com,***,33,4.02,0,0,37,10,0,20,13,1,0,legitimate
session_001199,2026-01-14T22:59:33.952076,<iframe src=javascript:alert(1)>,pass,0,0.59,0,0,32,1,1,32,4,1,1,xss
session_001200,2026-02-05T22:59:33.952076,user1200@yahoo.com,***,8,16.85,0,0,39,9,0,18,15,1,0,legitimate
session_001201,2026-01-17T22:59:33.952076,user1201@yahoo.com,***,37,9.82,0,0,39,10,0,18,16,1,0,legitimate
session_001202,2026-01-10T22:59:33.952076,user1202@company.com,***,27,19.62,0,0,36,5,0,20,8,1,0,legitimate
session_001203,2026-01-30T22:59:33.952076,user1203@gmail.com,***,12,13.78,0,0,38,8,1,18,12,1,0,legitimate
session_001204,2026-01-18T22:59:33.952076,<img src=x onerror=alert(1)>,test,1,0.75,0,0,28,1,1,28,4,1,1,xss
session_001205,2026-01-28T22:59:33.952076,user1205@company.com,***,20,15.49,0,0,34,2,1,20,10,1,0,legitimate
session_001206,2026-01-18T22:59:33.952076,administrator,pass280,1,0.92,0,0,10,1,0,13,7,1,1,brute_force
session_001207,2026-01-28T22:59:33.952076,admin,pass426,0,0.77,0,0,8,2,0,5,7,1,1,brute_force
session_001208,2026-02-06T22:59:33.952076,<svg onload=alert(1)>,,0,0.59,0,0,21,1,1,21,0,1,1,xss
session_001209,2026-01-31T22:59:33.952076,user1209@yahoo.com,***,20,3.13,0,0,43,9,1,18,16,1,0,legitimate
session_001210,2026-01-15T22:59:33.952076,user1210@yahoo.com,***,35,17.49,0,0,35,10,0,18,9,1,0,legitimate
session_001211,2026-01-17T22:59:33.952076,user1211@outlook.com,***,47,5.8,0,0,38,7,0,20,11,1,0,legitimate
session_001212,2026-01-13T22:59:33.952076,user1212@gmail.com,***,34,3.07,0,0,38,7,1,18,11,1,0,legitimate
session_001213,2026-01-31T22:59:33.952076,....//....//....//etc/passwd,test,2,0.94,0,0,28,1,1,28,4,1,1,path_traversal
session_001214,2026-01-30T22:59:33.952076,user1214@company.com,***,38,4.83,0,0,39,7,1,20,14,1,0,legitimate
session_001215,2026-01-20T22:59:33.952076,user1215@gmail.com,***,11,8.77,0,0,38,8,0,18,11,1,0,legitimate
session_001216,2026-02-05T22:59:33.952076,user1216@outlook.com,***,10,4.11,0,0,44,5,0,20,14,1,0,legitimate
session_001217,2026-01-09T22:59:33.952076,user1217@outlook.com,***,41,6.86,0,0,36,5,0,20,14,1,0,legitimate
session_001218,2026-01-26T22:59:33.952076,user1218@company.com,***,23,9.95,0,0,28,6,1,20,8,1,0,legitimate
session_001219,2026-01-12T22:59:33.952076,..\..\..\windows\system32,test,1,0.88,0,0,25,1,1,25,4,1,1,path_traversal
session_001220,2026-02-08T22:59:33.953074,user1220@outlook.com,***,34,6.62,0,0,31,3,0,20,11,1,0,legitimate
session_001221,2026-01-21T22:59:33.953074,admin' OR '1'='1,123,2,0.68,0,0,7,0,0,16,3,1,1,sql_injection
session_001222,2026-01-16T22:59:33.953074,user1222@gmail.com,***,33,9.48,0,0,32,2,0,18,10,1,0,legitimate
session_001223,2026-02-04T22:59:33.953074,user1223@gmail.com,***,11,12.28,0,0,37,6,0,18,14,1,0,legitimate
session_001224,2026-01-23T22:59:33.953074,user1224@company.com,***,25,6.48,0,0,43,7,0,20,13,1,0,legitimate
session_001225,2026-01-16T22:59:33.953074,user1225@gmail.com,***,6,18.4,0,0,29,7,0,18,9,1,0,legitimate
session_001226,2026-01-30T22:59:33.953074,..%2F..%2F..%2Fetc%2Fpasswd,test,0,0.24,0,0,27,0,1,27,4,1,1,path_traversal
session_001227,2026-01-13T22:59:33.953074,user1227@gmail.com,***,21,18.69,0,0,34,8,0,18,14,1,0,legitimate
session_001228,2026-01-28T22:59:33.953074,user1228@company.com,***,24,13.15,0,0,37,2,0,20,13,1,0,legitimate
session_001229,2026-02-03T22:59:33.953074,user1229@yahoo.com,***,45,10.48,0,0,34,10,1,18,10,1,0,legitimate
session_001230,2026-01-09T22:59:33.953074,user1230@outlook.com,***,19,19.64,0,0,37,2,0,20,9,1,0,legitimate
session_001231,2026-01-29T22:59:33.953074,user1231@gmail.com,***,40,12.77,0,0,36,8,0,18,13,1,0,legitimate
session_001232,2026-01-18T22:59:33.953074,user1232@company.com,***,19,4.48,0,0,35,3,0,20,9,1,0,legitimate
session_001233,2026-01-28T22:59:33.953074,user1233@gmail.com,***,39,3.99,0,0,35,7,0,18,8,1,0,legitimate
session_001234,2026-01-31T22:59:33.953074,user1234@yahoo.com,***,13,14.59,0,0,37,4,0,18,11,1,0,legitimate
session_001235,2026-01-10T22:59:33.953074,user1235@yahoo.com,***,38,13.76,0,0,35,10,0,18,14,1,0,legitimate
session_001236,2026-01-26T22:59:33.953074,user1236@yahoo.com,***,24,5.26,0,0,29,5,0,18,10,1,0,legitimate
session_001237,2026-02-07T22:59:33.953074,user1237@yahoo.com,***,9,10.91,0,0,36,4,1,18,12,1,0,legitimate
session_001238,2026-01-14T22:59:33.953074,admin'/*,admin,0,0.5,0,0,18,2,0,8,5,1,1,sql_injection
session_001239,2026-01-21T22:59:33.953074,test@test.com| cat /etc/passwd,; rm -rf /,0,0.28,0,0,19,2,1,30,10,1,1,command_injection
session_001240,2026-01-11T22:59:33.953074,user1240@gmail.com,***,32,3.28,0,0,30,7,1,18,9,1,0,legitimate
session_001241,2026-01-23T22:59:33.953074,user1241@outlook.com,***,12,6.46,0,0,36,5,1,20,11,1,0,legitimate
session_001242,2026-02-02T22:59:33.953074,user1242@outlook.com,***,10,13.89,0,0,38,4,0,20,10,1,0,legitimate
session_001243,2026-02-04T22:59:33.953074,user1243@company.com,***,18,17.74,0,0,37,5,0,20,10,1,0,legitimate
session_001244,2026-01-15T22:59:33.953074,bot1244@automated.com,botpass8100,0,0.2,1,21,0,0,1,21,11,1,1,bot
session_001245,2026-01-09T22:59:33.953074,user1245@outlook.com,***,10,12.76,0,0,45,4,0,20,15,1,0,legitimate
session_001246,2026-01-28T22:59:33.953074,..%2F..%2F..%2Fetc%2Fpasswd,test,2,0.66,0,0,27,1,1,27,4,1,1,path_traversal
session_001247,2026-02-06T22:59:33.953074,user1247@company.com,***,20,19.25,0,0,35,3,0,20,12,1,0,legitimate
session_001248,2026-01-21T22:59:33.953074,<input onfocus=alert(1) autofocus>,test,1,0.73,0,0,34,1,1,34,4,1,1,xss
session_001249,2026-01-30T22:59:33.953074,user1249@outlook.com,***,42,6.26,0,0,41,3,0,20,15,1,0,legitimate
session_001250,2026-01-19T22:59:33.953074,bot1250@automated.com,botpass6096,0,0.28,1,21,0,0,1,21,11,1,1,bot
session_001251,2026-01-29T22:59:33.953074,user1251@outlook.com,***,40,15.78,0,0,45,7,0,20,16,1,0,legitimate
session_001252,2026-01-09T22:59:33.953074,admin,pass88,0,0.72,0,0,5,2,0,5,6,1,1,brute_force
session_001253,2026-01-24T22:59:33.953074,user1253@yahoo.com,***,39,19.21,0,0,35,5,0,18,10,1,0,legitimate
session_001254,2026-02-01T22:59:33.953074,....//....//....//etc/passwd,test,1,0.31,0,0,28,1,1,28,4,1,1,path_traversal
session_001255,2026-01-24T22:59:33.953074,test@test.com| cat /etc/passwd,; rm -rf /,2,0.45,0,0,13,2,1,30,10,1,1,command_injection
session_001256,2026-02-08T22:59:33.953074,user1256@gmail.com,***,22,9.27,0,0,33,8,1,18,15,1,0,legitimate
session_001257,2026-01-30T22:59:33.953074,user1257@company.com,***,19,6.51,0,0,33,8,0,20,8,1,0,legitimate
session_001258,2026-01-21T22:59:33.953074,user1258@gmail.com,***,13,9.38,0,0,31,8,0,18,11,1,0,legitimate
session_001259,2026-01-12T22:59:33.953074,user1259@outlook.com,***,44,18.69,0,0,34,6,0,20,11,1,0,legitimate
session_001260,2026-01-14T22:59:33.953074,..\..\..\windows\system32,test,1,1.19,0,0,25,1,1,25,4,1,1,path_traversal
session_001261,2026-02-05T22:59:33.953074,user1261@outlook.com,***,12,16.68,0,0,32,9,0,20,11,1,0,legitimate
session_001262,2026-01-29T22:59:33.953074,user1262@gmail.com,***,48,2.75,0,0,34,7,0,18,16,1,0,legitimate
session_001263,2026-02-01T22:59:33.953074,user1263@gmail.com,***,50,6.37,0,0,31,8,1,18,9,1,0,legitimate
session_001264,2026-02-05T22:59:33.953074,<script>alert('XSS')</script>,pass,2,0.62,0,0,29,1,1,29,4,1,1,xss
session_001265,2026-01-25T22:59:33.953074,' OR 'a'='a,test,1,0.19,1,11,9,1,0,11,4,1,1,sql_injection
session_001266,2026-01-29T22:59:33.953074,user1266@gmail.com,***,32,6.76,0,0,44,3,0,18,16,1,0,legitimate
session_001267,2026-02-04T22:59:33.953074,..\..\..\windows\system32,test,1,0.35,0,0,25,1,1,25,4,1,1,path_traversal
session_001268,2026-01-17T22:59:33.953074,user1268@company.com,***,21,17.53,0,0,39,3,1,20,15,1,0,legitimate
session_001269,2026-02-08T22:59:33.953074,admin'--,,3,0.24,1,8,5,1,1,8,0,1,1,sql_injection
session_001270,2026-01-22T22:59:33.953074,user1270@yahoo.com,***,6,3.15,0,0,34,7,1,18,14,1,0,legitimate
session_001271,2026-02-01T22:59:33.953074,user1271@yahoo.com,***,24,10.68,0,0,38,6,0,18,14,1,0,legitimate
session_001272,2026-01-14T22:59:33.953074,<body onload=alert('XSS')>,,0,0.36,0,0,26,1,1,26,0,1,1,xss
session_001273,2026-01-30T22:59:33.953074,user1273@outlook.com,***,36,5.78,0,0,36,9,0,20,15,1,0,legitimate
session_001274,2026-01-30T22:59:33.953074,user1274@gmail.com,***,6,3.88,0,0,29,5,0,18,11,1,0,legitimate
session_001275,2026-01-23T22:59:33.953074,user1275@gmail.com,***,28,12.78,0,0,38,8,1,18,16,1,0,legitimate
session_001276,2026-02-08T22:59:33.953074,user1276@outlook.com,***,29,6.14,0,0,36,6,0,20,15,1,0,legitimate
session_001277,2026-01-19T22:59:33.953074,user1277@yahoo.com,***,45,10.68,0,0,35,5,1,18,8,1,0,legitimate
session_001278,2026-01-24T22:59:33.953074,..%2F..%2F..%2Fetc%2Fpasswd,test,0,0.37,0,0,27,1,1,27,4,1,1,path_traversal
session_001279,2026-02-03T22:59:33.953074,user1279@yahoo.com,***,43,12.17,0,0,34,10,0,18,16,1,0,legitimate
session_001280,2026-01-26T22:59:33.953074,user1280@yahoo.com,***,21,8.32,0,0,39,5,1,18,14,1,0,legitimate
session_001281,2026-01-19T22:59:33.953074,../../../etc/passwd,test,2,0.87,0,0,19,0,1,19,4,1,1,path_traversal
session_001282,2026-01-14T22:59:33.953074,user1282@gmail.com,***,50,18.78,0,0,28,2,0,18,9,1,0,legitimate
session_001283,2026-01-15T22:59:33.953074,user1283@gmail.com,***,26,15.91,0,0,40,9,1,18,15,1,0,legitimate
session_001284,2026-01-20T22:59:33.953074,user1284@company.com,***,40,5.01,0,0,41,10,1,20,13,1,0,legitimate
session_001285,2026-01-20T22:59:33.953074,user1285@company.com,***,45,3.58,0,0,44,2,0,20,14,1,0,legitimate
session_001286,2026-01-10T22:59:33.953074,user1286@outlook.com,***,6,14.8,0,0,40,10,0,20,12,1,0,legitimate
session_001287,2026-02-01T22:59:33.953074,user1287@outlook.com,***,21,7.38,0,0,36,6,1,20,16,1,0,legitimate
session_001288,2026-02-03T22:59:33.953074,user1288@gmail.com,***,37,5.25,0,0,33,7,1,18,13,1,0,legitimate
session_001289,2026-01-15T22:59:33.953074,user1289@outlook.com,***,48,8.56,0,0,31,3,0,20,8,1,0,legitimate
session_001290,2026-01-29T22:59:33.953074,user1290@outlook.com,***,44,11.54,0,0,42,3,0,20,14,1,0,legitimate
session_001291,2026-01-12T22:59:33.953074,user1291@outlook.com,***,35,6.23,0,0,31,4,0,20,11,1,0,legitimate
session_001292,2026-01-26T22:59:33.953074,..%2F..%2F..%2Fetc%2Fpasswd,test,0,0.52,0,0,27,0,1,27,4,1,1,path_traversal
session_001293,2026-02-01T22:59:33.953074,user1293@company.com,***,38,9.19,0,0,31,10,0,20,9,1,0,legitimate
session_001294,2026-01-13T22:59:33.953074,user1294@gmail.com,***,40,16.78,0,0,32,3,0,18,8,1,0,legitimate
session_001295,2026-02-03T22:59:33.953074,<iframe src=javascript:alert(1)>,pass,0,0.81,0,0,32,0,1,32,4,1,1,xss
session_001296,2026-01-15T22:59:33.953074,user1296@company.com,***,47,19.88,0,0,34,4,0,20,11,1,0,legitimate
session_001297,2026-02-07T22:59:33.953074,user1297@gmail.com,***,50,12.24,0,0,32,6,1,18,8,1,0,legitimate
session_001298,2026-01-19T22:59:33.953074,user1298@yahoo.com,***,17,8.94,0,0,32,7,1,18,10,1,0,legitimate
session_001299,2026-01-09T22:59:33.953074,bot1299@automated.com,botpass9131,0,0.24,1,21,0,0,1,21,11,1,1,bot
session_001300,2026-02-03T22:59:33.953074,user1300@gmail.com,***,49,18.36,0,0,38,10,1,18,10,1,0,legitimate
session_001301,2026-01-28T22:59:33.953074,user1301@gmail.com,***,31,19.8,0,0,33,2,0,18,8,1,0,legitimate
session_001302,2026-02-08T22:59:33.953074,user1302@yahoo.com,***,46,16.32,0,0,35,2,0,18,8,1,0,legitimate
session_001303,2026-01-24T22:59:33.953074,test,pass358,1,0.57,0,0,6,0,0,4,7,1,1,brute_force
session_001304,2026-01-31T22:59:33.953074,user1304@company.com,***,45,18.99,0,0,37,10,0,20,15,1,0,legitimate
session_001305,2026-01-12T22:59:33.953074,user1305@outlook.com,***,8,19.57,0,0,35,7,0,20,13,1,0,legitimate
session_001306,2026-01-12T22:59:33.953074,user1306@company.com,***,10,12.01,0,0,41,6,0,20,13,1,0,legitimate
session_001307,2026-01-28T22:59:33.953074,user1307@gmail.com,***,25,7.39,0,0,34,6,0,18,13,1,0,legitimate
session_001308,2026-02-03T22:59:33.953074,user1308@outlook.com,***,42,6.11,0,0,39,2,0,20,16,1,0,legitimate
session_001309,2026-01-31T22:59:33.953074,bot1309@automated.com,botpass3143,0,0.43,1,21,0,0,1,21,11,1,1,bot
session_001310,2026-01-15T22:59:33.953074,administrator,pass589,1,0.62,0,0,10,2,0,13,7,1,1,brute_force
session_001311,2026-01-19T22:59:33.953074,user1311@yahoo.com,***,28,18.26,0,0,31,2,1,18,13,1,0,legitimate
session_001312,2026-02-06T22:59:33.953074,<input onfocus=alert(1) autofocus>,,1,0.32,0,0,34,1,1,34,0,1,1,xss
session_001313,2026-01-10T22:59:33.953074,'; DROP TABLE users--,123,3,1.0,0,0,8,0,1,21,3,1,1,sql_injection
session_001314,2026-01-25T22:59:33.953074,user1314@company.com,***,19,6.36,0,0,37,6,1,20,11,1,0,legitimate
session_001315,2026-01-17T22:59:33.953074,user1315@outlook.com,***,49,10.45,0,0,36,7,0,20,10,1,0,legitimate
session_001316,2026-02-05T22:59:33.953074,1' AND '1'='1,test,3,0.27,0,0,6,2,0,13,4,1,1,sql_injection
session_001317,2026-01-14T22:59:33.953074,'; DROP TABLE users--,123,2,0.95,0,0,20,0,0,21,3,1,1,sql_injection
session_001318,2026-01-11T22:59:33.953074,user1318@yahoo.com,***,32,8.54,0,0,42,3,1,18,16,1,0,legitimate
session_001319,2026-02-01T22:59:33.953074,test@test.com; rm -rf /,`cat /etc/shadow`,1,0.12,0,0,18,0,1,23,17,1,1,command_injection
session_001320,2026-01-15T22:59:33.953074,user1320@company.com,***,24,3.52,0,0,41,2,0,20,11,1,0,legitimate
session_001321,2026-01-19T22:59:33.953074,test,pass626,1,0.78,0,0,7,1,0,4,7,1,1,brute_force
session_001322,2026-01-28T22:59:33.953074,user1322@outlook.com,***,34,8.93,0,0,34,9,0,20,13,1,0,legitimate
session_001323,2026-02-02T22:59:33.953074,administrator,pass216,1,0.89,0,0,7,0,0,13,7,1,1,brute_force
session_001324,2026-01-19T22:59:33.953074,1' AND '1'='1,123,3,0.89,1,13,18,2,0,13,3,1,1,sql_injection
session_001325,2026-01-30T22:59:33.953074,user1325@outlook.com,***,30,8.06,0,0,36,2,0,20,11,1,0,legitimate
session_001326,2026-01-10T22:59:33.953074,..\..\..\windows\system32,test,2,0.76,0,0,25,0,1,25,4,1,1,path_traversal
session_001327,2026-01-09T22:59:33.953074,admin' OR '1'='1'--,test,2,0.6,0,0,16,1,1,19,4,1,1,sql_injection
session_001328,2026-02-01T22:59:33.953074,..%2F..%2F..%2Fetc%2Fpasswd,test,1,0.93,0,0,27,0,1,27,4,1,1,path_traversal
session_001329,2026-01-12T22:59:33.953074,user1329@gmail.com,***,50,13.17,0,0,31,4,0,18,9,1,0,legitimate
session_001330,2026-02-01T22:59:33.953074,user1330@yahoo.com,***,13,15.51,0,0,36,8,0,18,8,1,0,legitimate
session_001331,2026-02-06T22:59:33.953074,test@test.com`cat /etc/shadow`,`cat /etc/shadow`,2,0.1,0,0,20,2,1,30,17,1,1,command_injection
session_001332,2026-01-20T22:59:33.953074,<iframe src=javascript:alert(1)>,,2,0.8,0,0,32,0,1,32,0,1,1,xss
session_001333,2026-01-19T22:59:33.953074,user1333@gmail.com,***,47,5.82,0,0,35,6,0,18,13,1,0,legitimate
session_001334,2026-02-07T22:59:33.953074,user1334@outlook.com,***,40,3.21,0,0,40,6,0,20,14,1,0,legitimate
session_001335,2026-01-15T22:59:33.953074,user1335@outlook.com,***,6,18.59,0,0,33,6,0,20,11,1,0,legitimate
session_001336,2026-01-18T22:59:33.953074,user1336@gmail.com,***,35,16.17,0,0,39,4,0,18,16,1,0,legitimate
session_001337,2026-01-14T22:59:33.953074,administrator,pass588,1,0.42,0,0,4,0,0,13,7,1,1,brute_force
session_001338,2026-01-11T22:59:33.954068,user1338@company.com,***,42,12.18,0,0,28,10,0,20,8,1,0,legitimate
session_001339,2026-01-09T22:59:33.954068,user1339@gmail.com,***,49,19.6,0,0,42,8,0,18,16,1,0,legitimate
session_001340,2026-01-15T22:59:33.954068,user1340@outlook.com,***,29,13.71,0,0,36,8,0,20,14,1,0,legitimate
session_001341,2026-01-28T22:59:33.954068,user1341@outlook.com,***,50,13.57,0,0,30,6,1,20,8,1,0,legitimate
session_001342,2026-01-13T22:59:33.954068,user1342@gmail.com,***,21,18.67,0,0,34,5,0,18,15,1,0,legitimate
session_001343,2026-01-25T22:59:33.954068,<input onfocus=alert(1) autofocus>,pass,2,0.51,0,0,34,1,1,34,4,1,1,xss
session_001344,2026-01-20T22:59:33.954068,user1344@company.com,***,17,15.88,0,0,35,5,0,20,10,1,0,legitimate
session_001345,2026-01-30T22:59:33.954068,user1345@yahoo.com,***,49,4.88,0,0,36,8,0,18,13,1,0,legitimate
session_001346,2026-01-30T22:59:33.954068,user1346@gmail.com,***,27,18.32,0,0,38,3,0,18,16,1,0,legitimate
session_001347,2026-01-30T22:59:33.954068,admin' OR '1'='1'--,,2,0.93,0,0,14,2,0,19,0,1,1,sql_injection
session_001348,2026-01-24T22:59:33.954068,user1348@company.com,***,19,9.24,0,0,40,3,0,20,14,1,0,legitimate
session_001349,2026-01-17T22:59:33.954068,admin' OR '1'='1,,0,0.29,1,16,17,1,1,16,0,1,1,sql_injection
session_001350,2026-01-30T22:59:33.954068,user1350@yahoo.com,***,45,15.89,0,0,34,3,0,18,15,1,0,legitimate
session_001351,2026-02-03T22:59:33.954068,user1351@gmail.com,***,9,4.74,0,0,33,8,0,18,13,1,0,legitimate
session_001352,2026-01-21T22:59:33.954068,admin'/*,123,2,1.2,0,0,18,0,0,8,3,1,1,sql_injection
session_001353,2026-01-22T22:59:33.954068,user1353@company.com,***,29,8.1,0,0,34,4,0,20,11,1,0,legitimate
session_001354,2026-01-09T22:59:33.954068,user1354@gmail.com,***,12,18.01,0,0,38,5,0,18,16,1,0,legitimate
session_001355,2026-01-12T22:59:33.954068,user1355@company.com,***,10,3.41,0,0,41,10,0,20,16,1,0,legitimate
session_001356,2026-02-04T22:59:33.954068,user1356@company.com,***,26,19.65,0,0,36,9,0,20,15,1,0,legitimate
session_001357,2026-01-13T22:59:33.954068,user1357@company.com,***,26,7.91,0,0,36,5,0,20,15,1,0,legitimate
session_001358,2026-01-16T22:59:33.954068,user1358@gmail.com,***,24,15.46,0,0,37,4,1,18,12,1,0,legitimate
session_001359,2026-01-21T22:59:33.954068,bot1359@automated.com,botpass4714,0,0.22,1,21,0,0,1,21,11,1,1,bot
session_001360,2026-01-19T22:59:33.954068,user1360@outlook.com,***,11,11.18,0,0,34,2,1,20,9,1,0,legitimate
session_001361,2026-01-21T22:59:33.954068,user1361@company.com,***,43,17.38,0,0,34,8,0,20,10,1,0,legitimate
session_001362,2026-01-22T22:59:33.954068,user1362@outlook.com,***,15,17.31,0,0,43,6,0,20,16,1,0,legitimate
session_001363,2026-02-06T22:59:33.954068,user1363@company.com,***,21,2.72,0,0,36,7,0,20,14,1,0,legitimate
session_001364,2026-02-08T22:59:33.954068,' OR 'a'='a,123,2,1.2,1,11,7,1,1,11,3,1,1,sql_injection
session_001365,2026-02-02T22:59:33.954068,user1365@gmail.com,***,35,18.12,0,0,31,10,0,18,12,1,0,legitimate
session_001366,2026-01-30T22:59:33.954068,user1366@outlook.com,***,32,12.26,0,0,32,5,0,20,10,1,0,legitimate
session_001367,2026-02-02T22:59:33.954068,<iframe src=javascript:alert(1)>,,1,0.49,0,0,32,0,1,32,0,1,1,xss
session_001368,2026-01-18T22:59:33.954068,user1368@yahoo.com,***,20,7.56,0,0,32,9,1,18,9,1,0,legitimate
session_001369,2026-02-08T22:59:33.954068,user1369@company.com,***,31,6.51,0,0,36,7,0,20,11,1,0,legitimate
session_001370,2026-01-24T22:59:33.954068,....//....//....//etc/passwd,test,1,0.97,0,0,28,1,1,28,4,1,1,path_traversal
session_001371,2026-01-28T22:59:33.954068,user1371@company.com,***,31,8.1,0,0,40,7,0,20,14,1,0,legitimate
session_001372,2026-01-20T22:59:33.954068,user1372@gmail.com,***,12,11.95,0,0,33,8,0,18,8,1,0,legitimate
session_001373,2026-01-18T22:59:33.954068,user1373@company.com,***,45,17.59,0,0,43,10,0,20,15,1,0,legitimate
session_001374,2026-01-19T22:59:33.954068,user1374@company.com,***,35,10.36,0,0,38,3,0,20,14,1,0,legitimate
session_001375,2026-02-01T22:59:33.954068,user1375@company.com,***,8,19.6,0,0,39,7,0,20,10,1,0,legitimate
session_001376,2026-01-17T22:59:33.954068,user1376@gmail.com,***,27,19.85,0,0,36,7,1,18,13,1,0,legitimate
session_001377,2026-01-18T22:59:33.954068,root,pass339,0,0.79,0,0,10,2,0,4,7,1,1,brute_force
session_001378,2026-02-03T22:59:33.954068,administrator,pass725,1,0.41,0,0,7,0,0,13,7,1,1,brute_force
session_001379,2026-01-19T22:59:33.954068,user1379@gmail.com,***,45,20.0,0,0,37,7,0,18,14,1,0,legitimate
session_001380,2026-01-24T22:59:33.954068,..\..\..\windows\system32,test,0,0.29,0,0,25,1,1,25,4,1,1,path_traversal
session_001381,2026-02-01T22:59:33.954068,admin' UNION SELECT,test,0,0.28,0,0,9,0,1,19,4,1,1,sql_injection
session_001382,2026-01-23T22:59:33.954068,1' AND '1'='1,123,0,1.2,0,0,11,0,0,13,3,1,1,sql_injection
